id,game_publisher_id,platform_id,release_year
1378,6106,16,1982
1379,337,17,2005
1380,530,17,2006
1381,644,17,2007
1382,1107,17,2009
1383,1458,17,2007
1384,1485,17,2005
1385,1770,17,2009
1386,1785,17,2007
1387,1841,17,2006
1388,1921,17,2005
1389,2104,17,2009
1390,2200,17,2009
1391,2220,17,2007
1392,2379,17,2005
1393,2668,17,2010
1394,2954,17,2010
1395,3057,17,2007
1396,3064,17,2005
1397,3347,17,2008
1398,3353,17,2008
1399,3487,17,2010
1400,4664,17,2006
1401,4751,17,2009
1402,4973,17,2007
1403,5271,17,2010
1404,5918,17,2008
1405,5975,17,2006
1406,6545,17,2006
1407,6596,17,2006
1408,7310,17,2007
1409,8508,17,2006
1410,8690,17,2006
1411,8898,17,2006
1412,9356,17,2006
1413,33,18,2015
1414,54,18,2013
1415,85,18,2014
1416,141,18,2014
1417,162,18,2014
1418,578,18,2013
1419,750,18,2015
1420,852,18,2016
1421,1559,18,2014
1422,1949,18,2015
1423,2706,18,2014
1424,3005,18,2015
1425,3029,18,2015
1426,3776,18,2013
1427,5109,18,2015
1428,5194,18,2014
1429,5360,18,2015
1430,8201,18,2016
1431,8689,18,2016
1432,10282,18,2016
1433,208,19,2002
1434,214,19,2001
1435,265,19,2003
1436,297,19,2002
1437,337,19,2004
1438,356,19,2003
1439,433,19,2004
1440,491,19,2005
1441,573,19,2004
1442,736,19,2004
1443,767,19,2004
1444,1211,19,2005
1445,1373,19,2005
1446,2069,19,2005
1447,2081,19,2004
1448,2133,19,2005
1449,2355,19,2003
1450,2376,19,2004
1451,2379,19,2005
1452,2410,19,2005
1453,2614,19,2002
1454,2636,19,2004
1455,2759,19,2006
1456,2929,19,2005
1457,2933,19,2005
1458,3022,19,2002
1459,3075,19,2002
1460,3397,19,2006
1461,3440,19,2002
1462,3491,19,2002
1463,3540,19,2005
1464,3899,19,2002
1465,4009,19,2003
1466,4938,19,2002
1467,5315,19,2004
1468,5380,19,2003
1469,5586,19,2005
1470,5651,19,2002
1471,5875,19,2002
1472,5962,19,2005
1473,6596,19,2006
1474,8837,19,2003
1475,9219,19,2005
1476,9896,19,2005
1477,34,20,2012
1478,54,20,2013
1479,494,20,2012
1480,578,20,2013
1481,1559,20,2014
1482,1916,20,2013
1483,1949,20,2015
1484,2373,20,2013
1485,2706,20,2014
1486,3005,20,2015
1487,3452,20,2012
1488,3722,20,2012
1489,3776,20,2013
1490,5194,20,2014
1491,5813,20,2012
1492,7519,20,2014
1493,8615,20,2013
1494,10127,20,2014
1495,7307,22,1999
1496,883,23,2012
1497,3776,23,2013
1498,7744,23,2015
1499,2994,15,2014
1500,868,1,2009
1501,3573,1,2008
1502,4075,1,2009
1503,4434,1,2008
1504,4574,1,2008
1505,868,5,2009
1506,4075,5,2009
1507,4434,5,2007
1508,4574,5,2008
1509,5372,5,2007
1510,6417,5,2006
1511,9220,5,2008
1512,868,6,2009
1513,3573,6,2008
1514,4075,6,2009
1515,4574,6,2008
1516,2048,7,2003
1517,3573,7,2008
1518,4075,7,2009
1519,4434,7,2007
1520,4574,7,2008
1521,5372,7,2007
1522,7576,9,2002
1523,5152,13,2001
1524,2048,14,2003
1525,8603,14,2004
1526,6417,17,2006
1527,8698,17,2006
1528,9186,19,2005
1529,5764,13,1996
1530,10917,15,2013
1531,11302,15,2010
1532,8020,9,2004
1533,5358,10,2012
1534,9920,10,2013
1535,1509,7,2002
1536,4067,7,2003
1537,5164,7,2002
1538,7938,7,2003
1539,5807,13,1998
1540,10174,13,1997
1541,11001,13,1998
1542,9716,17,2009
1543,10728,4,2008
1544,6906,6,2014
1545,8630,10,2016
1546,9371,11,2015
1547,6906,23,2014
1548,8630,23,2016
1549,8929,23,2015
1550,9371,23,2015
1551,9504,15,2009
1552,11371,15,2015
1553,7426,4,2008
1554,8325,4,2008
1555,8530,4,2010
1556,9929,4,2009
1557,10228,4,2010
1558,10665,4,2008
1559,9547,5,2011
1560,11480,5,2010
1561,10684,6,2010
1562,10769,6,2012
1563,1316,7,2006
1564,7099,7,2007
1565,8345,7,2007
1566,10556,7,2008
1567,10672,7,2008
1568,10765,7,2006
1569,10871,7,2010
1570,10914,7,2009
1571,11074,7,2010
1572,11165,7,2010
1573,11498,7,2007
1574,11549,7,2009
1575,11704,7,2008
1576,8120,10,2012
1577,8213,10,2013
1578,8637,10,2011
1579,9194,10,2015
1580,10391,10,2015
1581,8620,17,2008
1582,9444,17,2010
1583,10077,17,2013
1584,10277,17,2011
1585,10303,17,2011
1586,10313,17,2011
1587,10677,17,2010
1588,10713,17,2009
1589,10787,17,2013
1590,10990,17,2010
1591,10998,17,2011
1592,11227,17,2012
1593,11387,17,2011
1594,11415,17,2012
1595,11679,17,2013
1596,8207,1,2010
1597,9378,5,2016
1598,9378,6,2016
1599,9378,11,2016
1600,10745,15,2015
1601,9378,18,2016
1602,8474,9,2001
1603,11171,4,2010
1604,11249,4,2009
1605,4960,13,1996
1606,4292,8,1991
1607,6885,8,1994
1608,10155,8,1995
1609,2938,16,1982
1610,5076,4,2008
1611,7327,4,2009
1612,6062,7,2007
1613,10066,7,2009
1614,10911,17,2009
1615,7370,6,2012
1616,8105,6,2008
1617,8203,6,2015
1618,8974,6,2016
1619,9174,6,2010
1620,9262,6,2011
1621,9414,6,2012
1622,9743,6,2009
1623,7177,7,2006
1624,11600,7,2007
1625,8203,11,2015
1626,8974,11,2016
1627,6425,13,1999
1628,7032,17,2011
1629,8014,17,2013
1630,9430,17,2009
1631,9924,17,2009
1632,11376,17,2010
1633,11491,17,2011
1634,7032,23,2015
1635,8203,23,2015
1636,8974,23,2016
1637,9414,23,2013
1638,5988,13,1997
1639,6313,4,2008
1640,8710,4,2008
1641,8948,4,2009
1642,9291,4,2010
1643,9907,4,2008
1644,10014,4,2010
1645,10079,4,2008
1646,10794,4,2010
1647,11384,4,2009
1648,4305,6,2013
1649,5664,6,2014
1650,9298,6,2013
1651,10339,6,2015
1652,10950,6,2015
1653,10347,10,2013
1654,10738,10,2012
1655,10852,10,2015
1656,11470,10,2013
1657,5664,11,2014
1658,11285,17,2012
1659,11431,17,2009
1660,4305,23,2014
1661,8746,23,2014
1662,9298,23,2013
1663,10339,23,2015
1664,11612,23,2013
1665,490,21,1992
1666,693,21,1992
1667,8458,7,2006
1668,11050,4,2008
1669,8995,7,2004
1670,11258,7,2002
1671,9651,4,2009
1672,10421,7,2001
1673,10558,7,2001
1674,8610,10,2014
1675,4700,13,1994
1676,5335,13,1996
1677,7492,13,1998
1678,11015,13,1996
1679,10519,17,2010
1680,2747,13,1999
1681,2814,13,2000
1682,7170,13,2000
1683,1207,13,1996
1684,2321,13,1998
1685,9116,13,1999
1686,11508,15,2012
1687,8664,15,2008
1688,9477,15,2004
1689,11327,15,2008
1690,3677,3,1997
1691,4003,7,2001
1692,1412,8,1995
1693,1565,8,1996
1694,1773,8,1996
1695,1831,8,1994
1696,4121,8,1996
1697,7222,8,1995
1698,7881,8,1998
1699,8058,8,1996
1700,8295,12,1997
1701,667,13,1997
1702,1439,13,1999
1703,2428,13,1999
1704,2771,13,1996
1705,2921,13,1997
1706,3840,13,1998
1707,5671,13,1997
1708,7115,13,1997
1709,667,24,1999
1710,8978,4,2009
1711,9617,4,2008
1712,10607,4,2009
1713,11645,4,2011
1714,11206,7,2008
1715,9092,17,2010
1716,9140,17,2010
1717,10624,17,2010
1718,11608,23,2014
1719,8724,17,2010
1720,9053,17,2010
1721,10208,17,2013
1722,10308,17,2011
1723,10424,17,2010
1724,10975,17,2013
1725,11656,17,2012
1726,11096,23,2015
1727,9997,24,1996
1728,7695,7,2000
1729,9707,7,2006
1730,7447,13,1996
1731,7442,8,1995
1732,8195,8,1994
1733,5338,4,2009
1734,7603,4,2009
1735,7996,4,2008
1736,9927,4,2008
1737,6046,5,2009
1738,10757,9,2003
1739,9966,15,2009
1740,11326,15,2007
1741,5459,4,2010
1742,5536,4,2010
1743,6146,4,2010
1744,9244,4,2009
1745,9421,15,2011
1746,10499,15,2016
1747,5558,1,2010
1748,8992,1,2010
1749,5982,4,2010
1750,7934,4,2010
1751,8992,4,2010
1752,8266,10,2011
1753,408,1,2007
1754,990,1,2008
1755,1778,1,2008
1756,1816,1,2009
1757,1978,1,2006
1758,2102,1,2007
1759,2961,1,2008
1760,3679,1,2007
1761,4589,1,2010
1762,5167,1,2008
1763,5751,1,2010
1764,5792,1,2009
1765,5808,1,2009
1766,5938,1,2007
1767,5955,1,2009
1768,6055,1,2010
1769,6284,1,2010
1770,6642,1,2008
1771,7334,1,2008
1772,7586,1,2007
1773,8355,1,2008
1774,8730,1,2011
1775,9079,1,2010
1776,10388,1,2007
1777,1170,4,2007
1778,1262,4,2005
1779,1816,4,2009
1780,2539,4,2007
1781,2901,4,2005
1782,3580,4,2007
1783,3679,4,2007
1784,4949,4,2008
1785,5095,4,2008
1786,5167,4,2008
1787,5398,4,2007
1788,5751,4,2010
1789,5792,4,2009
1790,6055,4,2010
1791,6383,4,2010
1792,6518,4,2005
1793,6519,4,2008
1794,6642,4,2008
1795,6699,4,2008
1796,6729,4,2007
1797,6815,4,2008
1798,6842,4,2005
1799,7586,4,2007
1800,8314,4,2006
1801,8355,4,2008
1802,8398,4,2007
1803,8599,4,2011
1804,8752,4,2005
1805,8843,4,2006
1806,9066,4,2011
1807,9275,4,2006
1808,9282,4,2005
1809,9620,4,2009
1810,9972,4,2007
1811,10388,4,2007
1812,10561,4,2006
1813,1608,5,2007
1814,1816,5,2009
1815,1863,5,2008
1816,2086,5,2008
1817,2879,5,2006
1818,2961,5,2008
1819,3172,5,2007
1820,4054,5,2008
1821,4231,5,2009
1822,4645,5,2008
1823,4902,5,2009
1824,5695,5,2009
1825,5751,5,2010
1826,5808,5,2009
1827,6055,5,2010
1828,7062,5,2007
1829,7355,5,2006
1830,7940,5,2009
1831,9289,5,2012
1832,1863,6,2008
1833,3172,6,2008
1834,4645,6,2008
1835,4902,6,2009
1836,6454,6,2008
1837,372,7,2003
1838,390,7,2002
1839,408,7,2007
1840,554,7,2003
1841,733,7,2004
1842,914,7,2005
1843,988,7,2002
1844,1179,7,2002
1845,1201,7,2002
1846,1232,7,2004
1847,1256,7,2002
1848,1297,7,2004
1849,1436,7,2001
1850,1816,7,2009
1851,1978,7,2006
1852,2047,7,2002
1853,2197,7,2001
1854,2257,7,2002
1855,2294,7,2007
1856,2298,7,2006
1857,2475,7,2003
1858,2539,7,2003
1859,2560,7,2003
1860,2945,7,2005
1861,2956,7,2004
1862,2961,7,2008
1863,2989,7,2003
1864,3071,7,2004
1865,3096,7,2005
1866,3120,7,2002
1867,3245,7,2005
1868,3326,7,2002
1869,3413,7,2002
1870,3475,7,2004
1871,3595,7,2003
1872,3630,7,2006
1873,3718,7,2005
1874,3863,7,2001
1875,3984,7,2003
1876,4376,7,2003
1877,4378,7,2006
1878,4411,7,2003
1879,4533,7,2004
1880,4929,7,2004
1881,5167,7,2008
1882,5280,7,2005
1883,5392,7,2004
1884,5477,7,2004
1885,5532,7,2002
1886,5614,7,2003
1887,5792,7,2009
1888,5808,7,2009
1889,5847,7,2004
1890,5906,7,2002
1891,5909,7,2001
1892,5930,7,2003
1893,6103,7,2005
1894,6154,7,2005
1895,6160,7,2005
1896,6393,7,2002
1897,6517,7,2005
1898,6642,7,2008
1899,7546,7,2004
1900,7552,7,2003
1901,7890,7,2002
1902,8882,7,2007
1903,8889,7,2002
1904,8933,7,2006
1905,9841,7,2004
1906,9882,7,2003
1907,424,9,2001
1908,988,9,2003
1909,1297,9,2005
1910,1491,9,2003
1911,1517,9,2003
1912,2126,9,2003
1913,2148,9,2002
1914,2469,9,2004
1915,2560,9,2003
1916,2888,9,2004
1917,2956,9,2002
1918,3751,9,2005
1919,3818,9,2002
1920,4020,9,2002
1921,4182,9,2003
1922,4282,9,2003
1923,4336,9,2005
1924,4365,9,2002
1925,4376,9,2003
1926,4557,9,2002
1927,5082,9,2004
1928,5273,9,2004
1929,5280,9,2005
1930,5398,9,2003
1931,5644,9,2002
1932,5711,9,2002
1933,5723,9,2004
1934,6445,9,2002
1935,6948,9,2002
1936,7030,9,2004
1937,7570,9,2002
1938,7775,9,2001
1939,8093,9,2005
1940,8762,9,2004
1941,8889,9,2002
1942,8911,9,2005
1943,9044,9,2005
1944,9559,9,2003
1945,10027,9,2005
1946,10171,9,2005
1947,10183,9,2005
1948,10829,9,2006
1949,11017,9,2002
1950,11521,9,2004
1951,8730,10,2011
1952,192,13,2000
1953,473,13,1999
1954,1162,13,1998
1955,1901,13,1999
1956,1956,13,1998
1957,2139,13,1999
1958,2962,13,2001
1959,5814,13,1999
1960,7806,13,1999
1961,8078,13,2000
1962,9654,13,1999
1963,372,14,2003
1964,1179,14,2002
1965,1297,14,2004
1966,2107,14,2002
1967,2119,14,2001
1968,2197,14,2002
1969,2560,14,2003
1970,2945,14,2005
1971,3071,14,2004
1972,3096,14,2005
1973,3413,14,2002
1974,3475,14,2004
1975,4376,14,2003
1976,4378,14,2006
1977,4628,14,2003
1978,4929,14,2004
1979,5224,14,2004
1980,5392,14,2004
1981,5477,14,2004
1982,5847,14,2004
1983,5906,14,2002
1984,5949,14,2003
1985,6103,14,2005
1986,6153,14,2004
1987,6154,14,2005
1988,6480,14,2003
1989,6547,14,2002
1990,6613,14,2003
1991,6940,14,2004
1992,7546,14,2004
1993,7711,14,2002
1994,7826,14,2002
1995,8276,14,2002
1996,8889,14,2003
1997,9882,14,2003
1998,11397,14,2003
1999,1280,15,2002
2000,2879,15,2007
2001,2961,15,2008
2002,3962,15,2008
2003,4396,15,2004
2004,4645,15,2008
2005,6154,15,2005
2006,7729,15,2005
2007,8654,15,2007
2008,10005,15,2002
2009,10073,15,2009
2010,10143,15,2008
2011,10330,15,2003
2012,10358,15,2004
2013,10423,15,2006
2014,10506,15,2009
2015,10512,15,2010
2016,10572,15,2005
2017,10834,15,2016
2018,10875,15,2006
2019,11035,15,2004
2020,11297,15,2007
2021,11304,15,2002
2022,11553,15,2011
2023,81,16,1982
2024,222,16,1980
2025,473,16,1980
2026,719,16,1981
2027,915,16,1981
2028,923,16,1982
2029,962,16,1982
2030,1162,16,1981
2031,1363,16,1982
2032,1448,16,1982
2033,1471,16,1982
2034,1513,16,1982
2035,1560,16,1980
2036,1674,16,1981
2037,2002,16,1982
2038,2022,16,1983
2039,2027,16,1982
2040,2036,16,1983
2041,2120,16,1981
2042,2145,16,1982
2043,2416,16,1982
2044,2899,16,1983
2045,2935,16,1982
2046,2937,16,1981
2047,2985,16,1983
2048,3104,16,1983
2049,3157,16,1981
2050,3188,16,1987
2051,3443,16,1983
2052,3616,16,1982
2053,3628,16,1986
2054,4223,16,1986
2055,4626,16,1981
2056,4658,16,1987
2057,4870,16,1980
2058,5061,16,1981
2059,5187,16,1981
2060,6105,16,1989
2061,6347,16,1982
2062,6610,16,1981
2063,8114,16,1987
2064,8135,16,1987
2065,1816,17,2009
2066,2298,17,2006
2067,2416,17,2006
2068,2721,17,2006
2069,2879,17,2007
2070,3252,17,2007
2071,6020,17,2006
2072,7301,17,2007
2073,7595,17,2007
2074,8315,17,2005
2075,8398,17,2007
2076,8731,17,2006
2077,8821,17,2006
2078,8873,17,2006
2079,10100,17,2007
2080,10147,17,2008
2081,10703,17,2005
2082,372,19,2003
2083,390,19,2003
2084,554,19,2004
2085,1024,19,2002
2086,1075,19,2001
2087,2163,19,2002
2088,3096,19,2005
2089,3326,19,2003
2090,4376,19,2004
2091,4772,19,2002
2092,5046,19,2002
2093,5257,19,2002
2094,5847,19,2004
2095,5906,19,2002
2096,7546,19,2004
2097,7552,19,2003
2098,7721,19,2003
2099,9308,19,2002
2100,8454,7,2001
2101,10801,12,1999
2102,3823,4,2010
2103,3951,4,2010
2104,4252,4,2009
2105,4500,4,2008
2106,4503,4,2009
2107,7083,4,2008
2108,9049,4,2007
2109,9345,4,2011
2110,10935,4,2006
2111,2109,5,2012
2112,6429,5,2014
2113,2109,6,2012
2114,6429,6,2014
2115,1936,7,2008
2116,5868,7,2008
2117,6539,7,2008
2118,6969,7,2003
2119,9215,7,2007
2120,10350,7,2006
2121,3671,8,1994
2122,8079,8,1994
2123,8348,9,2004
2124,9328,9,2003
2125,10570,9,2002
2126,10575,9,2002
2127,2590,10,2013
2128,3611,10,2012
2129,4093,10,2012
2130,4500,10,2014
2131,4610,10,2013
2132,4828,10,2015
2133,6793,10,2015
2134,6879,10,2016
2135,7547,10,2014
2136,10893,10,2015
2137,3859,11,2016
2138,5354,12,1996
2139,7088,12,1999
2140,3177,13,1995
2141,3771,13,2000
2142,4093,13,1999
2143,6911,13,1998
2144,7288,13,1995
2145,7568,13,2001
2146,7610,13,1998
2147,7994,13,1997
2148,9272,14,2002
2149,10615,14,2004
2150,3771,17,2012
2151,4185,17,2011
2152,5122,17,2009
2153,6334,17,2009
2154,6830,17,2011
2155,7762,17,2010
2156,8558,17,2011
2157,8897,17,2010
2158,9392,17,2009
2159,10087,17,2011
2160,10097,19,2003
2161,10254,20,2012
2162,1144,23,2012
2163,5658,23,2014
2164,3584,24,1995
2165,4093,24,1997
2166,6720,24,1995
2167,8883,24,1995
2168,9185,24,1996
2169,8461,7,2004
2170,9055,7,2002
2171,7346,13,1999
2172,8461,14,2004
2173,9781,14,2003
2174,5903,16,1982
2175,6466,1,2009
2176,7319,1,2009
2177,8855,1,2010
2178,9503,1,2008
2179,3554,4,2009
2180,3932,4,2011
2181,4221,4,2007
2182,4281,4,2010
2183,5060,4,2010
2184,5093,4,2007
2185,5344,4,2010
2186,6093,4,2008
2187,7380,4,2009
2188,7680,4,2009
2189,8852,4,2009
2190,8926,4,2011
2191,9804,4,2011
2192,10053,4,2011
2193,10530,4,2009
2194,10819,11,2016
2195,10872,11,2016
2196,9889,15,2011
2197,10874,15,2011
2198,11330,15,2011
2199,11433,15,2007
2200,10283,4,2012
2201,10800,4,2012
2202,11517,4,2013
2203,1979,5,2012
2204,1979,6,2012
2205,10580,10,2015
2206,11039,10,2012
2207,1979,15,2012
2208,10962,15,2015
2209,4677,13,1998
2210,3141,7,2002
2211,4515,7,2002
2212,4609,7,2002
2213,4908,7,2003
2214,6088,7,2001
2215,8896,7,2004
2216,10366,7,2002
2217,10428,7,2003
2218,3273,9,2002
2219,3380,9,2001
2220,4011,9,2002
2221,4515,9,2002
2222,5420,9,2002
2223,5612,9,2003
2224,5744,9,2001
2225,5879,9,2002
2226,6088,9,2001
2227,7471,9,2002
2228,8735,9,2002
2229,9420,9,2002
2230,9789,9,2001
2231,10988,9,2002
2232,4709,12,2001
2233,4709,13,2001
2234,7123,13,2000
2235,4515,14,2002
2236,4908,14,2003
2237,6785,14,2002
2238,8896,14,2004
2239,3141,19,2002
2240,4515,19,2002
2241,4908,19,2003
2242,6088,19,2002
2243,7143,19,2003
2244,8896,19,2004
2245,3547,3,2001
2246,4153,4,2007
2247,6601,4,2007
2248,7900,4,2007
2249,8187,4,2008
2250,9344,4,2011
2251,11135,4,2009
2252,4126,5,2009
2253,11339,5,2006
2254,2343,7,2002
2255,2506,7,2003
2256,2509,7,2005
2257,2917,7,2004
2258,3230,7,2007
2259,4161,7,2007
2260,4639,7,2005
2261,4660,7,2007
2262,4830,7,2003
2263,5464,7,2003
2264,5675,7,2006
2265,5724,7,2006
2266,5972,7,2005
2267,6366,7,2008
2268,6505,7,2008
2269,6514,7,2006
2270,6585,7,2008
2271,9786,7,2007
2272,10337,7,2007
2273,11370,7,2007
2274,11540,7,2004
2275,873,8,1993
2276,3608,8,1995
2277,3666,8,1994
2278,3920,8,1991
2279,4531,8,1995
2280,5666,8,1991
2281,6016,8,1992
2282,6836,8,1994
2283,8233,8,1994
2284,9416,8,1995
2285,9551,8,1995
2286,9925,8,1994
2287,10445,8,1994
2288,3729,9,2001
2289,4607,9,2004
2290,4669,9,2002
2291,4917,9,2003
2292,5628,9,2005
2293,7462,9,2002
2294,8337,9,2006
2295,9353,9,2005
2296,9851,9,2003
2297,10613,9,2003
2298,11702,9,2002
2299,5353,12,1999
2300,8300,12,1998
2301,1972,13,2000
2302,2437,13,2001
2303,2685,13,1996
2304,2711,13,1999
2305,2874,13,1996
2306,4022,13,1997
2307,4073,13,1999
2308,8008,13,2001
2309,8021,13,1998
2310,10449,13,1995
2311,3303,17,2011
2312,6212,17,2011
2313,7671,17,2005
2314,9904,17,2006
2315,11473,17,2006
2316,2708,24,1997
2317,2711,24,1998
2318,7395,4,2007
2319,7651,4,2007
2320,8570,4,2008
2321,9164,4,2008
2322,10726,4,2008
2323,11392,4,2008
2324,9909,13,2001
2325,1759,1,2007
2326,3711,1,2008
2327,6730,1,2007
2328,8174,1,2009
2329,67,5,2011
2330,182,5,2008
2331,249,5,2010
2332,798,5,2014
2333,856,5,2012
2334,938,5,2011
2335,965,5,2014
2336,1583,5,2011
2337,2463,5,2008
2338,2541,5,2012
2339,4654,5,2011
2340,4889,5,2009
2341,6455,5,2009
2342,7326,5,2009
2343,67,6,2011
2344,182,6,2008
2345,249,6,2010
2346,798,6,2014
2347,856,6,2012
2348,938,6,2011
2349,965,6,2014
2350,1583,6,2011
2351,2405,6,2009
2352,2463,6,2008
2353,2541,6,2012
2354,4654,6,2011
2355,6455,6,2009
2356,1208,7,2002
2357,2463,7,2008
2358,5473,7,2004
2359,6526,7,2005
2360,7809,7,2006
2361,99,11,2015
2362,798,11,2014
2363,856,11,2015
2364,858,11,2015
2365,965,11,2014
2366,1131,11,2016
2367,3343,11,2015
2368,5355,14,2003
2369,5473,14,2004
2370,6526,14,2005
2371,7809,14,2006
2372,67,15,2011
2373,99,15,2015
2374,182,15,2008
2375,249,15,2010
2376,798,15,2014
2377,856,15,2012
2378,858,15,2014
2379,938,15,2011
2380,965,15,2014
2381,1131,15,2016
2382,1583,15,2011
2383,2541,15,2012
2384,3343,15,2015
2385,4654,15,2011
2386,11563,15,2015
2387,99,18,2015
2388,798,18,2014
2389,856,18,2015
2390,858,18,2015
2391,965,18,2014
2392,1131,18,2016
2393,3343,18,2015
2394,2064,1,2009
2395,9115,1,2009
2396,11606,1,2011
2397,9303,4,2004
2398,11022,4,2008
2399,7779,7,2002
2400,10788,10,2013
2401,9960,15,2014
2402,10989,15,2008
2403,6542,5,2015
2404,6776,5,2015
2405,8888,5,2015
2406,6542,6,2015
2407,6776,6,2015
2408,8888,6,2015
2409,6542,11,2015
2410,6776,11,2015
2411,8888,11,2015
2412,6542,18,2015
2413,6776,18,2015
2414,6542,23,2015
2415,6776,23,2015
2416,5450,5,2011
2417,5450,6,2011
2418,5450,15,2011
2419,7832,15,2011
2420,9910,15,2009
2421,3577,1,2010
2422,5283,1,2009
2423,6235,1,2010
2424,7138,1,2011
2425,7401,1,2010
2426,10182,1,2011
2427,7266,4,2008
2428,8879,4,2009
2429,4773,5,2008
2430,5136,5,2010
2431,6216,5,2011
2432,6316,5,2011
2433,7401,5,2010
2434,9664,5,2009
2435,10182,5,2011
2436,3577,6,2010
2437,4773,6,2008
2438,5136,6,2010
2439,6316,6,2011
2440,7138,6,2011
2441,7401,6,2010
2442,9664,6,2009
2443,10182,6,2011
2444,11023,6,2009
2445,4773,7,2008
2446,8254,7,2007
2447,11336,7,2005
2448,6316,15,2011
2449,4773,17,2008
2450,8254,17,2007
2451,1334,7,2002
2452,9009,1,2009
2453,10777,1,2009
2454,7474,4,2009
2455,10673,4,2008
2456,10777,4,2009
2457,5843,7,2007
2458,10648,15,2001
2459,11342,15,2001
2460,2570,13,1998
2461,5157,13,1996
2462,6082,13,1997
2463,6992,13,1997
2464,8459,13,1997
2465,9913,13,1996
2466,9936,13,1996
2467,6864,15,2013
2468,5035,16,1982
2469,11408,17,2013
2470,4008,2,1991
2471,5295,8,1994
2472,3791,1,2008
2473,6839,1,2008
2474,3791,4,2008
2475,5662,4,2008
2476,6448,4,2007
2477,6839,4,2008
2478,6839,5,2008
2479,3791,7,2008
2480,6448,7,2007
2481,6839,7,2008
2482,10446,4,2008
2483,11395,4,2009
2484,10157,7,2007
2485,10241,7,2006
2486,10472,7,2007
2487,10675,7,2009
2488,10739,7,2007
2489,6319,17,2011
2490,6860,17,2013
2491,7295,17,2011
2492,7543,17,2012
2493,7675,17,2013
2494,7946,17,2015
2495,10266,17,2013
2496,10814,17,2010
2497,10907,17,2013
2498,11274,17,2015
2499,11283,17,2009
2500,11354,17,2011
2501,11649,17,2012
2502,8962,23,2016
2503,11609,23,2016
2504,10223,17,2012
2505,307,1,2007
2506,999,1,2007
2507,1511,1,2009
2508,2346,1,2010
2509,2375,1,2008
2510,2697,1,2010
2511,4034,1,2008
2512,4285,1,2009
2513,4300,1,2008
2514,4690,1,2008
2515,4764,1,2007
2516,4769,1,2009
2517,5048,1,2011
2518,5284,1,2007
2519,5584,1,2009
2520,6919,1,2008
2521,7045,1,2009
2522,7338,1,2008
2523,528,2,1986
2524,900,2,1989
2525,925,2,1986
2526,1029,2,1988
2527,1357,2,1990
2528,1377,2,1990
2529,1431,2,1986
2530,1624,2,1985
2531,1733,2,1991
2532,1953,2,1987
2533,1986,2,1992
2534,2829,2,1993
2535,900,3,1988
2536,8169,3,2000
2537,8182,3,2001
2538,1556,4,2007
2539,1642,4,2005
2540,1688,4,2006
2541,2066,4,2009
2542,2286,4,2007
2543,2572,4,2007
2544,2578,4,2006
2545,2996,4,2010
2546,3069,4,2008
2547,3336,4,2010
2548,3739,4,2010
2549,3777,4,2007
2550,4210,4,2006
2551,4300,4,2008
2552,4455,4,2006
2553,4601,4,2011
2554,6570,4,2007
2555,6592,4,2008
2556,7173,4,2005
2557,8406,4,2008
2558,8829,4,2007
2559,9357,4,2008
2560,10362,4,2007
2561,11414,4,2008
2562,173,5,2009
2563,236,5,2009
2564,379,5,2012
2565,668,5,2006
2566,814,5,2012
2567,961,5,2008
2568,1042,5,2010
2569,1166,5,2011
2570,1181,5,2006
2571,1364,5,2012
2572,1684,5,2010
2573,1818,5,2013
2574,1885,5,2012
2575,1892,5,2012
2576,1930,5,2013
2577,2735,5,2015
2578,3438,5,2012
2579,3542,5,2008
2580,3662,5,2009
2581,3721,5,2010
2582,3755,5,2013
2583,3886,5,2011
2584,3949,5,2011
2585,5055,5,2010
2586,5133,5,2013
2587,5714,5,2011
2588,5740,5,2011
2589,6590,5,2012
2590,6639,5,2010
2591,8723,5,2013
2592,9726,5,2010
2593,10172,5,2011
2594,10304,5,2011
2595,10418,5,2012
2596,10419,5,2011
2597,173,6,2009
2598,236,6,2009
2599,379,6,2012
2600,514,6,2011
2601,814,6,2012
2602,961,6,2008
2603,1042,6,2010
2604,1166,6,2011
2605,1181,6,2008
2606,1364,6,2012
2607,1684,6,2010
2608,1818,6,2013
2609,1885,6,2012
2610,1892,6,2012
2611,1930,6,2013
2612,2346,6,2010
2613,2375,6,2012
2614,2735,6,2015
2615,3438,6,2012
2616,3542,6,2008
2617,3662,6,2009
2618,3721,6,2010
2619,3755,6,2013
2620,3886,6,2011
2621,3949,6,2011
2622,4478,6,2014
2623,5048,6,2011
2624,5055,6,2010
2625,5133,6,2013
2626,5714,6,2011
2627,5740,6,2011
2628,5893,6,2006
2629,7589,6,2012
2630,7731,6,2015
2631,8050,6,2015
2632,8240,6,2012
2633,8723,6,2013
2634,9409,6,2006
2635,10061,6,2013
2636,10379,6,2016
2637,10750,6,2013
2638,11476,6,2014
2639,307,7,2005
2640,413,7,2001
2641,581,7,2001
2642,605,7,2002
2643,618,7,2006
2644,666,7,2005
2645,717,7,2003
2646,1083,7,2004
2647,1086,7,2003
2648,2043,7,2001
2649,2068,7,2002
2650,2090,7,2001
2651,2304,7,2004
2652,2360,7,2006
2653,2375,7,2006
2654,2420,7,2004
2655,2536,7,2004
2656,2542,7,2003
2657,2620,7,2004
2658,2892,7,2005
